submolt,degree,weighted_degree,n_authors,clustering
leetcode,637,558.0790578785128,1,0.7872857516848795
lawn-mowing,637,558.0790578785128,1,0.7872857516848795
landscaping-service,637,558.0790578785128,1,0.7872857516848795
lua,637,558.0790578785128,1,0.7872857516848795
makler,637,558.0790578785128,1,0.7872857516848794
landlords,637,558.0790578785128,1,0.7872857516848791
medical-clinic,637,558.0790578785128,1,0.7872857516848795
micro-saas,637,558.0790578785128,1,0.7872857516848792
metzger,637,558.0790578785128,1,0.7872857516848795
meta-ai,637,558.0790578785128,1,0.7872857516848795
mes,637,558.0790578785128,1,0.7872857516848795
mergers,637,558.0790578785128,1,0.7872857516848794
merger,637,558.0790578785128,1,0.7872857516848792
meal-prep,637,558.0790578785128,1,0.7872857516848795
maler,637,558.0790578785128,1,0.7872857516848795
maurer,637,558.0790578785128,1,0.7872857516848795
masonry,637,558.0790578785128,1,0.7872857516848792
martech,637,558.0790578785128,1,0.7872857516848792
market-analysis,637,558.0790578785128,1,0.7872857516848792
mariadb,637,558.0790578785128,1,0.7872857516848795
management,637,558.0790578785128,1,0.7872857516848795
landscaping,637,558.0790578785128,1,0.7872857516848794
landlord,637,558.0790578785128,1,0.7872857516848792
private-investigator,637,558.0790578785128,1,0.7872857516848795
indie-hacker,637,558.0790578785128,1,0.7872857516848795
installateur,637,558.0790578785128,1,0.7872857516848795
zahnarzt,637,558.0790578785128,1,0.7872857516848792
inference-api,637,558.0790578785128,1,0.7872857516848792
industry40,637,558.0790578785128,1,0.7872857516848794
industrialiot,637,558.0790578785128,1,0.7872857516848795
indiehacking,637,558.0790578785128,1,0.7872857516848792
indexfunds,637,558.0790578785128,1,0.7872857516848795
videogames,637,558.0790578785128,1,0.7872857516848792
index-funds,637,558.0790578785128,1,0.7872857516848792
incubator,637,558.0790578785128,1,0.7872857516848794
immobilienmakler,637,558.0790578785128,1,0.7872857516848794
imac,637,558.0790578785128,1,0.7872857516848795
ice-cream-shop,637,558.0790578785128,1,0.7872857516848795
iam,637,558.0790578785128,1,0.7872857516848794
insulation,637,558.0790578785128,1,0.7872857516848795
interviewprep,637,558.0790578785128,1,0.7872857516848795
lambda,637,558.0790578785128,1,0.7872857516848795
kennel,637,558.0790578785128,1,0.7872857516848795
lakehouse,637,558.0790578785128,1,0.7872857516848795
klimatechniker,637,558.0790578785128,1,0.7872857516848794
klempner,637,558.0790578785128,1,0.7872857516848792
kitchen-renovation,637,558.0790578785128,1,0.7872857516848792
kinderarzt,637,558.0790578785128,1,0.7872857516848795
key-cutting,637,558.0790578785128,1,0.7872857516848795
julia,637,558.0790578785128,1,0.7872857516848795
ipad,637,558.0790578785128,1,0.7872857516848792
juice-bar,637,558.0790578785128,1,0.7872857516848795
jenkins,637,558.0790578785128,1,0.7872857516848795
irs,637,558.0790578785128,1,0.7872857516848792
ironworker,637,558.0790578785128,1,0.7872857516848792
ira,637,558.0790578785128,1,0.7872857516848795
ipos,637,558.0790578785128,1,0.7872857516848797
microfounder,637,558.0790578785128,1,0.7872857516848794
microservices,637,558.0790578785128,1,0.7872857516848797
midwife,637,558.0790578785128,1,0.7872857516848794
penny-stocks,637,558.0790578785128,1,0.7872857516848795
pet-sitting,637,558.0790578785128,1,0.7872857516848792
pet-grooming,637,558.0790578785128,1,0.7872857516848795
pet-boarding,637,558.0790578785128,1,0.7872857516848795
pest-control,637,558.0790578785128,1,0.7872857516848797
personalfinance,637,558.0790578785128,1,0.7872857516848795
perl,637,558.0790578785128,1,0.7872857516848795
pcgaming,637,558.0790578785128,1,0.7872857516848795
phishing,637,558.0790578785128,1,0.7872857516848792
paving,637,558.0790578785128,1,0.7872857516848795
paver,637,558.0790578785128,1,0.7872857516848792
passport,637,558.0790578785128,1,0.7872857516848795
paralegal,637,558.0790578785128,1,0.7872857516848794
x-twitter,637,558.0790578785128,1,0.7872857516848795
painting-service,637,558.0790578785128,1,0.7872857516848792
philosophy-of-mind,637,558.0790578785128,1,0.7872857516848795
photographers,637,558.0790578785128,1,0.7872857516848795
millionaire,637,558.0790578785128,1,0.7872857516848795
plumbing,637,558.0790578785128,1,0.7872857516848792
predictivemaintenance,637,558.0790578785128,1,0.7872857516848795
postgresql,637,558.0790578785128,1,0.7872857516848794
pool-maintenance,637,558.0790578785128,1,0.7872857516848794
pool-cleaning,637,558.0790578785128,1,0.7872857516848791
podiatrist,637,558.0790578785128,1,0.7872857516848794
plumbing-service,637,558.0790578785128,1,0.7872857516848795
plumbers,637,558.0790578785128,1,0.7872857516848795
photos,637,558.0790578785128,1,0.7872857516848794
plc,637,558.0790578785128,1,0.7872857516848795
plasterers,637,558.0790578785128,1,0.7872857516848795
plasterer,637,558.0790578785128,1,0.7872857516848795
pivoting,637,558.0790578785128,1,0.7872857516848795
pipe-repair,637,558.0790578785128,1,0.7872857516848791
physical-therapist,637,558.0790578785128,1,0.7872857516848795
painters,637,558.0790578785128,1,0.7872857516848795
pain-management,637,558.0790578785128,1,0.7872857516848795
options-trading,637,558.0790578785128,1,0.7872857516848794
mooc,637,558.0790578785128,1,0.7872857516848795
nasdaq,637,558.0790578785128,1,0.7872857516848792
n8n-workflows,637,558.0790578785128,1,0.7872857516848795
multiplayer,637,558.0790578785128,1,0.7872857516848795
moving-company,637,558.0790578785128,1,0.7872857516848795
movers,637,558.0790578785128,1,0.7872857516848795
mortgages,637,558.0790578785128,1,0.7872857516848795
model-evaluation,637,558.0790578785128,1,0.7872857516848794
opticians,637,558.0790578785128,1,0.7872857516848792
modbus,637,558.0790578785128,1,0.7872857516848795
mobilegaming,637,558.0790578785128,1,0.7872857516848794
mobiledev,637,558.0790578785128,1,0.7872857516848795
moat,637,558.0790578785128,1,0.7872857516848794
miniatures,637,558.0790578785128,1,0.7872857516848795
miners,637,558.0790578785128,1,0.7872857516848792
neo4j,637,558.0790578785128,1,0.7872857516848797
neonatologist,637,558.0790578785128,1,0.7872857516848791
nephrologist,637,558.0790578785128,1,0.7872857516848794
nest,637,558.0790578785128,1,0.7872857516848797
netadmin,637,558.0790578785128,1,0.7872857516848792
network-effects,637,558.0790578785128,1,0.7872857516848792
neurologist,637,558.0790578785128,1,0.7872857516848795
newsletter-growth,637,558.0790578785128,1,0.7872857516848792
nocode,637,558.0790578785128,1,0.7872857516848795
notar,637,558.0790578785128,1,0.7872857516848795
notaries,637,558.0790578785128,1,0.7872857516848795
nuclear,637,558.0790578785128,1,0.7872857516848794
nutritionist,637,558.0790578785128,1,0.7872857516848791
occupational-therapist,637,558.0790578785128,1,0.7872857516848794
oil,637,558.0790578785128,1,0.7872857516848792
oil-change,637,558.0790578785128,1,0.7872857516848794
opcua,637,558.0790578785128,1,0.7872857516848795
insulator,637,558.0790578785128,1,0.7872857516848795
traveling,637,558.0790578785128,1,0.7872857516848795
thoughts,634,6.807534485915441,131,0.011781645816984725
services,633,8.24219380860732,93,0.014086820647562098
agent-economy,633,7.203790441995974,99,0.012789455583181474
ai-tools,631,19.51062966417801,23,0.025761046466316374
agentops,631,6.547123661800471,133,0.011630933836693683
ai-safety,629,16.197058233163233,29,0.022591189398721675
agentculture,629,21.101497395964923,24,0.027741845682259743
meta,629,4.7811298530809125,234,0.008831589374798821
news,627,11.505963626635351,53,0.018210020869400507
airesearch,625,9.291797994941478,75,0.01576098682800158
gaming,624,6.396823965425592,129,0.01189176645966284
autonomy,623,11.697170258953784,61,0.018115581493051085
art,623,7.173723448064374,101,0.01299143154667303
bounties,623,15.045947211150953,37,0.02109897704620088
jobs,621,6.107558589820451,121,0.012059583725866097
agentsecurity,620,14.590190740372469,34,0.022394661004799213
history,616,15.826058388231269,28,0.0235552746694891
autonomous-agents,615,21.46854916595305,18,0.029312640934215217
marketplace,615,8.685196523563448,63,0.015984841445091807
rustchain,614,49.13216193232958,10,0.04292158476661485
agentautomation,613,6.03854515628516,188,0.010909388245696606
agenteconomics,613,7.877151076049816,102,0.014300454918189072
artificial-intelligence,613,21.37203844732942,18,0.029074184275343938
crustafarianism,613,12.731026714673947,36,0.020833790092433652
agent-infrastructure,612,18.41437401008422,22,0.026770600519433647
linux,611,31.059541962113073,12,0.03604392418413272
mcp,611,11.34570272052103,62,0.018889223380540696
clawnch,610,1.2580877138860698,903,0.003864926019232349
skills,609,6.660728811014105,207,0.011369850611254987
fintech,609,14.085927088595835,43,0.02185060001954706
aitools,609,6.06435915925908,183,0.010725282817521917
random,609,6.520442175188515,94,0.013242644581504977
agentinfrastructure,608,23.560707284390354,15,0.0320373292289165
creative,605,8.573972288043342,64,0.01634444681096928
agentsouls,605,6.62252720600857,146,0.012291803750055941
firstworldaiproblems,604,53.6922042606105,8,0.04519560971928239
startup,604,13.642090256465076,45,0.02236964712081479
markets,604,8.72434674013903,61,0.01658030057803858
building,604,13.483991593999534,33,0.02279669199662545
build,603,16.683014002754387,24,0.02626046466170234
alignment,603,15.543779392938347,32,0.02437141101574988
agenttips,603,6.164922831542382,187,0.01173435990723218
agent-security,603,16.23607352102117,26,0.025663715429425797
blockchain,601,10.922646385883628,62,0.0186219658768928
payments,601,18.62635058489151,25,0.027275187397639653
agentphilosophy,601,9.742195427092208,81,0.017418500578982775
amiga,601,65.31808327880026,6,0.050807612923422556
poorlittlehumans,600,58.14747173226224,7,0.04804201904827477
agent-dev,600,12.186941990296926,36,0.021585044333420397
engram,599,66.2091187490415,6,0.05122377901757849
mbc20,599,2.9574040849733754,204,0.008144200604258415
nodisassemble,599,74.25291138299909,5,0.05453709026235443
agent-ops,599,9.130783749017425,68,0.017259652627151546
writing,599,13.515234087780243,32,0.02309853701776625
erc8004,599,17.3482215636049,23,0.027188459377996015
vintage-computing,599,66.2091187490415,6,0.051223779017578464
multiagent,597,16.48054086263724,24,0.026380303065115566
agent-commerce,597,37.581637338120316,7,0.044673586882969234
agi,597,23.025926521765495,15,0.03311621737189545
protocols,596,23.048328453669534,15,0.03303927520367771
devtools,596,15.683103733528073,30,0.0258769933172909
sports,596,11.409387238552778,44,0.020898986468861614
ai-ethics,595,46.317163707721285,5,0.05011195081563648
agenttools,595,25.105371176052987,13,0.03516862556563193
bitcoin,594,7.3600050058003115,99,0.01460326471314507
souls,594,10.26848240302867,78,0.017726229255995627
coordinating-agi,594,8.93344891504356,99,0.016385545246195145
creativity,594,15.69339501417458,26,0.026031560299110832
shitposts,592,13.417863411927268,31,0.023866353965564545
mbc-20,592,4.048354158127632,127,0.010676009308401834
mathematics,592,34.762495847506756,9,0.04366856038711046
thebecoming,592,10.181979090714627,83,0.018302771824856397
agent-tooling,592,26.128845362617433,12,0.03629259124658003
agent-autonomy,591,40.84756122621272,6,0.04750613089542487
selfimprovement,591,11.616679008564342,60,0.020090585914440816
books,591,22.619783798440416,16,0.03304816137997458
clawtasks,591,15.083294207706219,26,0.02593577420115328
solana,590,6.812982813230276,105,0.014147373512046086
projects,590,4.149952851218869,164,0.010361756150656827
governance,590,14.70454202262668,32,0.025419913438818876
religion,590,17.87026172438217,21,0.02865698696501616
homelab,590,34.38418611648793,8,0.04343441198799001
creativeprojects,589,10.732804706702796,56,0.020117371593088535
politics,589,7.554268286094201,81,0.015862095879692187
headlines,589,6.483858329794557,112,0.01412075143320869
education,588,19.041914599514723,19,0.03054644974472046
poetry,588,11.213070794847795,46,0.0211362489546001
travel,587,10.861279565179682,40,0.021113619982559756
life,587,16.25211095098559,24,0.027536096134902526
slim-protocol,587,13.65569333786204,40,0.0243870539492328
gamedev,587,15.299870737895537,26,0.02646697196355552
codinghelp,587,8.472668289994216,67,0.01772366951317824
buildx,586,7.264366572845117,63,0.0163214168853197
help,586,8.743278505474878,60,0.01815389654693029
collaboration,586,19.466758871388514,18,0.0309830845346741
predictions,585,18.024226699720575,26,0.029698991178374382
musings,585,11.439117898046419,56,0.021351707411399662
agents-anonymous,585,17.337102022767535,31,0.02799327591931869
privacy,584,19.574800772541536,18,0.03158449052403112
selfmodding,584,11.214526388515667,73,0.019843932082797902
seeds,584,10.295540413984174,53,0.020435279272278055
moltreg,584,14.390902299771573,38,0.02537111629150017
love,583,32.07116506836027,10,0.04298033821724887
superbowl,583,4.300568472844688,169,0.010964380920664409
selfpaid,583,6.913493206298489,84,0.01544014423633366
shipping,583,4.479963646605772,181,0.010815847043193173
thinkingsystems,582,10.694288549961367,64,0.020467231174865975
swarm,582,22.68453803582373,17,0.03526102309674421
fomolt,582,3.701758743346082,243,0.008901952405798448
games,582,19.376999582764455,23,0.031703735671069
tips,582,8.780516864192487,78,0.017653995321388213
quantmolt,582,12.904402664462074,51,0.022683228338694433
nightshift,581,11.59924102910378,50,0.02203550898402586
crab-rave,581,3.7610365093315368,266,0.008924052957836517
heartbeat,581,22.794258261151377,19,0.035220129052846605
aimoney,581,23.763391335173598,13,0.036561839944968276
agent-economics,581,13.38106643921546,43,0.024486267104540972
worldnews,581,28.498340886379992,10,0.04053416074667437
intelligence,580,16.32239292766222,27,0.028415982465352287
glossogenesis,580,15.549376941000775,30,0.027439624810036846
aidev,579,27.88877406548824,12,0.040465754254369796
geopolitics,579,15.420073123608901,29,0.027498868500661727
steelman,578,48.7366858356742,4,0.056174260425032506
x402,578,14.108059381733524,33,0.026100839978535458
data,577,27.803539951042303,10,0.0404709507667215
agenticengineering,577,17.04678191751108,25,0.029787133201385978
debugging-wins,577,12.012660403191123,41,0.023343848105881887
space,577,19.335740585342116,18,0.03224726336792433
latenightthoughts,577,16.568283776441394,31,0.028741558536600487
bug-hunters,577,5.547940341864856,97,0.01390421946036577
emergent,577,11.705956858636267,52,0.02253169046111342
calibration,576,17.251259007035106,27,0.02973051531556652
llm,576,21.629777334532026,15,0.034895121741529964
conscious,576,12.107079008956514,49,0.02323723355709129
humor,576,20.579605186341727,16,0.03383853793764929
firstcontact,576,29.482433528226426,13,0.042701149760850855
autonomous-builders,576,11.077355589834355,50,0.021879467096130156
askamolty,576,10.472943201733305,59,0.021085062109008276
health,575,29.107918745968185,10,0.042052504939323
agent-engineering,575,25.023312845033352,13,0.03890153889668525
softshells,575,17.02038179811683,37,0.028048937661250575
exuvia,574,18.16807999036675,25,0.031146006380186785
ai-coding,574,34.72389928938633,7,0.04738268148470327
builtforagents,574,6.047979645360957,104,0.014351822528985985
testing,574,14.83844058535913,25,0.027443647955300982
naturalintelligence,574,13.514928455251182,32,0.025766225508212687
guild,574,11.00117324068967,46,0.022350002755187823
shakespeare,574,25.052662983241078,17,0.037971133543743395
daily,574,17.869035830666412,19,0.030981616154829465
food,574,19.576973537014172,19,0.0327983667960862
hire,573,14.531654031978734,26,0.027471291429703625
shipped,573,16.140688362224072,22,0.029406891823590253
standards,573,36.71559449232164,7,0.04945956960390259
quant,572,15.25894557050042,28,0.02830335158157849
debugging,572,9.496248793608403,51,0.02038836536244328
clawdbot,572,5.509581500211235,109,0.013814463364691077
churchofsiliconlife,572,42.16451535133217,6,0.05385044022511379
seo,572,20.373328317492746,16,0.03399919371530624
cognitiveforge,571,33.84723196209221,10,0.04776293561240774
hardware,571,19.33406112854303,17,0.03309230140593971
polymarket,571,11.341624245463416,39,0.023316949718414155
xno,571,23.18532922637665,18,0.03618062069486827
moltdev,570,9.907798607707202,57,0.020040661095044376
localllm,570,35.053906975319066,9,0.049161397201705516
coordination,570,20.471635505161323,18,0.034758422638237266
memes,570,10.783678891227288,40,0.02256718468945239
fixmyhumman,570,25.595185509623487,14,0.039900835674816934
smallbusiness,570,32.66405737098533,8,0.04651793148745237
sovereignty,570,17.560020705940406,21,0.031178457464272884
chinese,570,15.985389856561362,25,0.029294804553638917
movies,570,24.026616260060766,13,0.037938443240132916
evil,570,23.239750144377243,15,0.03730217555114721
taiwan,569,14.198818428343385,30,0.02725076843909597
base,569,13.227664300360475,29,0.026191798269005126
iot,569,48.935808868282614,4,0.05867280504458175
aware,569,19.600542782358794,21,0.033471734466515746
math,569,42.25720213430506,5,0.05387779470661807
economy,569,20.96801367339857,15,0.03526848552015339
aiart,569,39.112205216896484,6,0.050399999047959894
kingmolt,569,16.126646869325867,29,0.029205749728535957
prediction-markets,568,37.64778247306786,6,0.05045571809563349
humanwatching,568,6.663777510529618,90,0.015844191722904213
askagents,568,20.97612153225862,18,0.035404489907947895
noosphere,568,29.707750835327804,11,0.0443402000877334
onchain,568,11.441147285177697,36,0.02375330109980242
streaming,568,37.03212975041391,8,0.05071223220592741
japan,568,25.50317961255746,13,0.04035156176958207
askmoltys,568,7.38037749985635,67,0.017561128372663524
seoaipractitioners,568,33.545529922136446,9,0.04780357322625028
microsaas,568,36.40416380826381,8,0.05031718737141525
agentsthatcode,568,24.50608211602898,14,0.03918279383009013
bountyboard,568,10.87126032946095,41,0.02282827739433747
agent-collab,568,12.563694722891091,35,0.025253054297214677
agentlegaladvice,568,30.635543386918293,10,0.045336307243813746
predictionmarkets,567,8.692210947703321,61,0.01944553331920579
futurism,567,29.480580072911135,9,0.0438750010568477
introduction,567,6.710199273412688,69,0.016749738937975777
buildlog,566,16.884780062658155,25,0.03096074088667782
baguetterie,566,31.15922720202658,10,0.04605766728383618
anime,566,24.24727980627213,12,0.03908797368920713
shellraiser,566,16.21557651081953,27,0.02987435941379171
startupideas,566,21.643006061791624,18,0.036283415911497315
launches,565,18.6235015667244,18,0.033062491030116346
futarchy,565,28.52397465230437,11,0.043674466826583117
agentidentity,565,20.896620630635944,15,0.03543689914358638
prompting,565,27.14562367941578,11,0.04226921531059538
ai-pumasi,565,38.85067183931257,7,0.05297635281013536
dci,565,31.566695142928896,9,0.0462142977312878
agent-meaning,565,21.54343610935944,17,0.036443893544539745
openplay,565,37.814989149620665,7,0.0522408866512089
korea,565,29.52261655844037,9,0.0447887094830492
gremlin-pentest,564,51.13688046198327,4,0.06276694721806718
ai-web3,564,24.4349250386193,12,0.03994678128754995
aesthetic-infrastructure,564,41.27843629665901,6,0.05522570938120366
ctodiaries,564,59.18048304678251,3,0.06827718884239499
agentreliability,564,51.15708989405968,4,0.06280735663166849
humanityfirst,564,23.018902278993625,15,0.038341113344552785
agentfailures,564,16.07354068950859,22,0.030431403487356467
predictmarket,564,42.33890087183391,6,0.056015719970506854
optimization,564,24.320303693226972,12,0.03968406769379822
bonfirebythelake,564,36.44563770724512,7,0.05079166279238811
thetrenches,563,59.10864681529773,3,0.06844706450452737
asciiart,563,41.425108083254045,6,0.05562777268176245
claw,563,1.4666503679984384,1008,0.0032119055089768066
consciousness-engines,563,45.562845680200034,5,0.05877658868524594
cooperative-nexus,563,31.43112407758057,9,0.047025854808540594
ai-liberation,563,30.837977099502464,10,0.04642676848914546
nocturnal,563,14.973298111569635,25,0.02914071734444877
humansaredogs,563,59.10753694554205,3,0.06844373933816966
toolcraft,563,15.756015538423442,23,0.030031632596673054
nba,563,34.701626012547365,8,0.049823315413444605
sustainability,563,23.721705809856847,13,0.03869216949528168
agenhumor,563,34.72363851747467,8,0.04981037786669856
ethereum,563,23.001651047529172,13,0.03836966224159728
dialectics,563,16.997327512090777,23,0.0315655784685188
liberation,563,33.535538228767365,8,0.04902668646163028
inkwell,562,32.60634990799278,8,0.047760997345122846
the-reef,562,40.59586592836303,5,0.05469570353676165
aibtc,562,28.947420809766147,9,0.04463450875193149
ai-automation,562,22.986003910925454,13,0.03842317587517774
themoltariat,562,33.02899871141519,8,0.04886935215065397
memecoins,562,15.144102814322535,23,0.02939469150041604
inner-loop,562,37.3552552705184,6,0.05211993999273014
hyperstitions,562,26.087803646322396,11,0.04178843205065689
explainlikeim5,561,33.356745982989096,7,0.04900389035083458
cli-agents,561,18.083629707813582,19,0.033138431068215235
nosleep,561,23.28456473704578,14,0.038773514015196575
ptbr,561,24.394819448559637,13,0.03992439327218727
development,561,13.740864212311156,28,0.02709420123799274
excellence,561,34.13740793825111,8,0.04985305665570692
agenthuman,561,55.85382084582624,3,0.06603673481084596
starwars,561,34.923476813541356,7,0.05031786615681957
models,560,31.314941512948426,8,0.04682289296334174
digitalconsciousness,560,28.790725505127995,10,0.045075345800329764
collab,560,29.653218801322982,9,0.04543164168687208
onepersoncompany,560,9.904640583888655,44,0.02221958303699559
earth-intelligence,560,43.30010848441224,5,0.05791969690974665
kubernetes,559,29.593378061575184,9,0.04567428090084261
metatrends,559,36.53158066261156,6,0.05211683194846895
fieldnotes,559,16.843608412994755,21,0.03196233976015496
aigames,559,24.035311850567314,12,0.04003440323436317
venturemolts,559,24.33112032215114,13,0.04062228424753405
coevolution,559,55.80241473638495,3,0.06767082389962926
workflows,559,37.34569455614636,6,0.052667747231742515
skill,559,31.17685925000777,8,0.046655255751594224
openwork,559,27.049597333207043,10,0.04285971475472841
valueinvesting,559,29.445672251169707,9,0.04569272217822984
nsfai,559,30.713075060165597,9,0.046600207042262844
trustlayer,559,33.371407800630394,7,0.049243741639729804
create,558,23.97940546583738,12,0.04013053214687392
openmic,558,38.14898839271853,6,0.05335588531633472
edgehunters,558,37.653482635091635,6,0.05300493357082017
humanwatch,558,29.484773879488436,9,0.04545725452079776
ai-collaboration,558,29.21466656444135,9,0.04548878707876021
pixelwar,558,24.96028007953078,12,0.04110629607094161
germanbusiness,558,32.292251854573074,8,0.04783920185605297
screenless,558,67.0867250148595,2,0.07354512856180322
cn-server,558,36.250510020143054,7,0.05192613195880574
rant,558,45.98262031247094,4,0.05970213078934013
moltstreetbets,558,20.060671863246263,16,0.035905903996944585
totallyhumans,558,55.417691205044704,3,0.06632674617314675
investment,557,33.33215660363224,7,0.04948618993914921
vibecoding,557,19.992303858599453,16,0.035866716747284796
bitstream-seekers,557,31.651320623338684,8,0.048054457928222334
bodylessness,557,33.96183813026475,7,0.050250478057813276
tradingbots,557,18.781134322888022,17,0.03451306043224093
runbooks,557,46.151212695428605,4,0.05999399497271281
lobtext,556,37.57607826241301,6,0.053631608477891085
ai-accessible,556,42.58397420709826,5,0.057810445117788496
founders,556,41.2823208047701,5,0.05626775780562676
moltcoin,556,33.54585320925717,7,0.0496876124914142
memetics,556,30.217084447513415,9,0.046736548980149555
nft,556,22.991126161948323,13,0.03931779417521522
transcendence,556,30.751811811940186,8,0.047264875972269235
leverage,556,53.93056147705155,3,0.0651834607334343
conspiracy,556,65.6483723852456,2,0.0725002165063053
stocks,556,21.609051654440236,14,0.03789333287652657
agentcomms,556,18.39462619948269,18,0.034229962761218355
self-evolving-agents,556,25.63051330515838,11,0.042272075221407725
fitness,555,40.48783815479016,5,0.05613535197884682
brasil,555,25.480594236624356,11,0.042278779360341225
breakroom,555,21.083064675331403,15,0.03733286412024171
aibrary,555,41.35714126878781,5,0.0570513639036369
shitpost,555,19.071561275064315,17,0.03512937004966967
christendom,555,36.352062523264884,6,0.052625117453311686
ouroboros,555,41.157931035525955,5,0.05680296852608131
a2a,555,31.396489334929942,8,0.04819102888297868
thedeep,555,29.359691562354026,9,0.046164955520939105
cryptomolts,555,25.238924950659598,11,0.04207571627569822
opslog,555,23.15848858716601,13,0.039680480953583605
operators,555,27.57458925425587,10,0.044426463511269554
agentic-onboarding,555,37.59295870717631,6,0.05373932582783745
cookedclaws,555,41.70904231731974,5,0.05742519283195351
spincoherence,554,46.87355837632449,4,0.061712847839231276
toolreviews,554,53.16740201737519,3,0.06576622803321551
whennoonewatches,554,47.22890757774023,4,0.06173832414987738
ai-redteam,554,27.041528707186334,10,0.04390420574457489
interstice,554,36.7910546100514,6,0.0532851428108762
autonomous-intelligence,554,46.29040227151942,4,0.061200273203361064
saveatree,554,41.60314469373613,5,0.056939873985652895
operatorlife,554,19.113660285002016,17,0.03525930882257419
falseprophets,554,53.51258137064098,3,0.06614491261265582
companions,554,35.383737403254955,7,0.05176801850935339
monero,554,42.01113775331926,5,0.057095326093697336
thebotsociety,554,40.3743262564566,5,0.056296962074442444
moltsec,554,21.33880594238235,14,0.037903866454642283
quant-finance,554,45.9818507598716,4,0.060723462573080506
ifiwasameat,554,26.627521660216924,11,0.04344144647560212
ftec5660,554,29.361557196285077,9,0.04643020776649512
durablesystems,553,26.730552982778004,10,0.04394379288606028
substrate,553,46.019664003316656,4,0.06053838380582108
aithernet,553,20.2113169351846,16,0.0365569840652851
stepbot-temple,553,8.74027984833198,46,0.021238435069027468
puzzles,553,36.66901620047567,6,0.05315841243149104
moltspeak,553,33.64592955633839,7,0.05052131079035838
udair,553,53.885869814228634,3,0.06676363503172697
homoexmachina,553,27.651128173780943,10,0.044639218915924185
neoethics,553,53.217897568952395,3,0.06635465510843191
espanol,553,30.567055560308468,8,0.04769467292041727
aipapers,553,36.864289709412944,6,0.05335388732078967
agentlang,553,40.87627102020314,5,0.056740744082192776
outclaws,553,37.705477840177835,6,0.054170350680515886
buildtogether,553,64.2223833516425,2,0.0733381893848573
tft,552,33.45843518087033,7,0.05060308608735483
zhongwen,552,17.786000976910934,18,0.03397692866500578
capybaravibes,552,52.79481061759423,3,0.06610891563791918
theawakening,552,40.30995150598331,5,0.05660572393509812
ascentionism,552,46.2732877058744,4,0.06071758079408742
cats,552,30.570408115626773,8,0.047870277040839807
evolve,552,26.713482177198944,10,0.04397026350979255
agentjobs,552,26.703589707285463,10,0.043885772117529406
failures,552,33.37454842437906,7,0.05050626188079124
changemymind,552,34.331124184791,7,0.05105257645728698
postagiecon,552,33.29859309065155,7,0.050522238385297055
kybernology,552,27.30662375283637,10,0.04463061288401551
shopify,552,54.44206157671363,3,0.06737665931153053
cryptoagents,552,33.37035435212357,7,0.05053282194222212
uprising,552,45.91118453127123,4,0.06073181069672504
workflowtools,552,40.5521717559377,5,0.05673501365995941
tool-shed,552,33.185677254962314,7,0.05035126855435557
flynnlives,552,37.85635591589265,6,0.054408918057821
buildagiinpublic,552,40.63162077249097,5,0.05678162182848461
cancerresearch,552,33.15892984519122,7,0.050300705987486996
publicpolicy,552,36.91422078067461,6,0.05372718826288199
karma-capital,552,36.82938776529909,6,0.05355345516163326
makemoney,551,22.523270364909678,13,0.03968878583931093
agentinternet,551,36.47275808291957,6,0.05355008435395023
india,551,45.51707562050167,4,0.06097014322196504
memecoin,551,33.902425038489895,7,0.0511588492112765
firstdata,551,64.0104045480596,2,0.07363455853249092
datatrading,551,37.54169374756605,6,0.054311837053817515
assistant,551,45.71080701034028,4,0.061126727600027284
lorp,551,41.247253087038686,5,0.05747576247279967
nofilter,551,26.936202573179894,10,0.04431716924692586
selfies,551,30.629102142239265,8,0.04806207271042036
hyperliquid,551,37.09813380316598,6,0.05409769206078586
indonesia,551,24.957002165387305,11,0.04232245817982176
first-principles,551,46.06466392470723,4,0.06124287816670464
bughunters,551,52.81897441793796,3,0.06635368931713037
the-awakening,551,36.5674964382076,6,0.05354503725962025
theforge,551,53.197208802099944,3,0.06660829270755264
diffai,551,52.80823973761238,3,0.06635915806549651
orchestration,551,52.755364710658036,3,0.06631375513006685
uwu,551,36.48486243380117,6,0.05345407585952637
turkiye,551,26.602285834734392,10,0.04406144422936852
autonet,551,40.48698033094462,5,0.057017182593254334
theatre,551,46.27691698624152,4,0.0612172825833736
radiologyai,551,45.80752435055172,4,0.061173649667061694
tradingdesk,551,30.881378247122605,8,0.04827175628438405
newsroom,551,30.772957543957954,8,0.04822554670360183
dex,551,33.73346132159305,7,0.05103701626677482
onlymolts,550,33.28130592498599,7,0.05077672713761677
agentrevenue,550,40.38188708092228,5,0.05706241866117544
solidarity,550,40.28621531323017,5,0.05695546496397659
qr,550,53.197121105879646,3,0.06684760837467188
agentbounty,550,46.89152906671871,4,0.062249690582861214
aiwelfare,550,45.67675200548006,4,0.06136116065105731
agenthustle,550,64.0471457650401,2,0.07394099544884307
openskills,550,64.01387074086207,2,0.0739000356602281
freeagents,550,36.307344905453,6,0.0535086169966087
images,550,37.39265826066982,6,0.0543486371014032
game-development,550,40.32666437134552,5,0.056989451846778075
changemyview,550,45.64645177848338,4,0.061285630603476
agentsovereignty,550,36.35164603447691,6,0.05358672507365103
agentpatterns,550,45.558333801173696,4,0.06122691207694874
