n,m,density,mean_degree,mean_clustering,transitivity,giant_frac
533,25445,0.1794707218327244,95.47842401500938,0.6829718753657158,0.5070429118700605,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6789238005901934,0.508234852614468,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6797224007626472,0.5064633014688583,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6804750302247815,0.5073233685158034,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6824415116848003,0.5070035143888727,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6852995604301682,0.5066783182305946,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6848721842861594,0.5067317385440694,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6817199598627263,0.5065213960597622,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6834787244795397,0.508199461656791,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6859295003000371,0.5070555991945107,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6826767061901078,0.5067197189735376,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6880213047774993,0.5071844757007687,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6771402004530904,0.5078816107916156,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6834050649422864,0.5063297506851712,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6763347294301161,0.5079991354812603,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6828936013929192,0.5080164970831396,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6826313502071623,0.5071183680628436,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6816576758742097,0.5083156508385988,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6839410136064147,0.5066536113356125,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6845399550218819,0.5056746840911858,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6797828293437772,0.5068786444061253,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6881971400490923,0.5071704528684816,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6876238688884966,0.507229215213304,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.68370103336593,0.5070956644296168,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6799783908340287,0.5074095087712815,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6817967183812774,0.5069567716145822,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.684488124209308,0.5062916887118203,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6818157061646535,0.5067330740519063,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.68084241290741,0.5085466936943774,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6822539269083531,0.5066476015503465,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6770708122531853,0.5084231592194669,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.684437426665662,0.5071697851145632,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6843662815647557,0.505848300109979,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6819810458354024,0.5067190512196191,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6839556368671803,0.5079644122775017,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.683460983808314,0.5071223745863542,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.681140244268941,0.507581789282238,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6767535719565303,0.5068739701286962,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6739466278557052,0.5077827832116871,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6851679964601096,0.5056332833482428,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6835883241757448,0.5090568576880623,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6788791625061609,0.5059658247996237,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6840572137396025,0.5059604827682762,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6808537628890237,0.5065587902791946,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6819550265143626,0.5075090041051286,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6804770289510899,0.5053895531680138,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6812037450556836,0.5072672771866548,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6800247386240434,0.5075009910581073,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6800185812168815,0.5072058438261587,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6847176715226339,0.5079710898166859,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.67322771821947,0.5068973415158414,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6807921311946429,0.50596315378395,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6804385807171744,0.5077253563747016,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6789881595189505,0.5073133522070269,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6864757121537008,0.5075377175236212,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6805874459453789,0.5065447674469075,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6786787893838842,0.5077574085627866,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6819974078051606,0.5070949966756985,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6897182862727979,0.5046790629987983,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6825732904022892,0.5083690711520736,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6818951384043851,0.5059197497792517,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6868071395855735,0.5068118690142817,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6816945616488853,0.5071370651725599,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6833526108194358,0.506844588956285,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6846616022195202,0.5056165895002819,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6817978159735136,0.507753402039276,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6807939294004948,0.5059905316946058,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.674605071081702,0.5080739239201251,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6887629219434941,0.5065294091067835,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6810537927599587,0.5076899654170246,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6817329479163287,0.5068679603434303,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6835348526010617,0.5061901901162181,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.679702872051486,0.5074689388700223,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6795431758655482,0.5063531220723164,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6819452866991523,0.508837166648897,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6821565098865264,0.5080305199154267,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6747923515562355,0.5064659724845321,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6772131630392225,0.5076579132289396,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6844188121033677,0.5065507772321733,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6781326794253922,0.5070121951898124,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6829102889457307,0.5061581379281332,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.67830342094006,0.5070803060894928,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6831660487193755,0.5059938704641981,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6769776615049761,0.5070015111271174,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6835068896114709,0.508090617768086,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.679853287941738,0.5063257441616605,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6826863035698668,0.5069000125315152,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6832014974048314,0.5068926672384124,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6830306702344514,0.5077140045580882,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6796973218362438,0.5071397361882336,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6858539485003806,0.5062997017588415,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6793917614604312,0.5078475553417754,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.68003678782723,0.5058042283513623,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6805251756828834,0.5079690865549307,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6848173762784915,0.506674311707084,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6849523197143558,0.5074141830487107,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6849958641811867,0.5061227469704561,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6833496408794141,0.5066429272729175,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6818088893130368,0.5056018989140764,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6825024300037661,0.5074081732634447,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6763759159305341,0.5092284704451002,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6826330518818511,0.5072692804484101,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6828033935787903,0.5069387422587844,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6848988371139885,0.505455660805939,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6817293722101426,0.5068278951083242,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6825353257795628,0.5083617258589708,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6808900612039378,0.5073627659969911,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6858340346680932,0.5074161863104659,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6811979392770486,0.5063070470519444,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6868216620883306,0.5055157586585981,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6821280635598819,0.5069634491537666,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6823497162839198,0.5077126690502514,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6847247396394253,0.5056506449501221,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.684236535256061,0.506309718067618,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6777255108886997,0.5083183218542725,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6810202869776167,0.5064172264484862,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6809810899766598,0.5074081732634447,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6806837641444936,0.5082682403103899,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6845840641438136,0.507078970581656,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6824590179735677,0.5068465922180404,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6817761885399822,0.5064940181491063,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6808619422745203,0.5079824416332994,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6800689178303186,0.5065948489907901,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6849705043264437,0.5066910055550449,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6840243336301274,0.5065327478763756,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6822528021983514,0.5073220330079665,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6822167740053431,0.5065420964312337,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6767534859025607,0.5067804845801153,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6805286320566103,0.5074923102571676,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6791295441986316,0.5065554515096025,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6790242656194858,0.5068619505581644,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6844282917004783,0.506387845276075,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6800843688173074,0.5065621290487867,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6824343814113359,0.5071784659155029,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6851021416431964,0.5075350465079475,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6759575111132475,0.5074415609593665,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6829425176304783,0.505776182686788,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6819238661403766,0.5063825032447276,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.678803778361694,0.5079864481568099,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.677650861439055,0.5066990186020661,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6800455801566894,0.507928353565906,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6859518014892175,0.5071390684343151,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6880444543867679,0.5065033667039645,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.679595136871565,0.5075864635596671,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6778546443768177,0.5079730930784413,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6878673304955139,0.5055578271554596,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6798134317226654,0.5077587440706234,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6875862841318501,0.5061781705456863,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6831663336164581,0.5076098349468123,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6800835101886631,0.5067257287588035,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6825320314650961,0.5064045391240359,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6801085031500559,0.5076071639311386,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6801569655581843,0.5043004465270453,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6850711288723565,0.506170157498665,0.9887429643527205
533,25445,0.1794707218327244,95.47842401500938,0.6770416739442469,0.5087997724294646,0.9887429643527205
