mean_clustering,rho_full,rho_core
0.06516708833557693,0.9078320831371982,-0.176910240769264
0.05998214902661066,0.8990057785298446,0.017102234914906016
0.06452121646230141,0.9050261831845706,-0.1316140235128987
0.06202940092372433,0.9051632267012607,-0.042406945253969035
0.06266631800926992,0.9036927342633992,-0.08702803499154471
0.06237852961079238,0.9017375854588139,-0.09776889396636562
0.06501852076058666,0.9086443575482914,-0.18315647507367486
0.06293916222174144,0.9075431566559048,-0.10776681106361183
0.06541863438147169,0.9047425644803186,-0.14971779977752797
0.062230618916382326,0.9041598264978638,-0.08463926707749846
0.061144990919350474,0.8997888683540823,-0.045130326302429184
0.061976085359871584,0.9084213761917924,-0.042321501054682964
0.06316082944145407,0.9009268745413147,-0.13323552190611046
0.06421428965794473,0.9081357784667703,-0.11784801994353004
0.06298412849231587,0.9093243288756863,-0.13257963802897357
0.05868392319574567,0.8985519910456533,0.034285287687352554
0.06291602675201398,0.9072762872918511,-0.061745881736009624
0.06263403385613318,0.9053180620990366,-0.075800258514595
0.06072704252692053,0.9002230924424627,-0.01696642247867098
0.06060354547675643,0.8983502731933644,-0.010537162292949166
0.062091837574618516,0.9064179775269995,-0.05398705372812597
0.06076427518718488,0.905081437206685,0.018896450472221663
0.06114344271848842,0.9029672794092594,-0.013425547680623
0.05851526905944044,0.896606950492227,0.0317439556351301
0.05925935854628209,0.9005282860061685,0.0010095582626479006
0.06274249083298429,0.9039668537297681,-0.11702675036979698
0.061501015932379374,0.9028543414627413,-0.05784835449385192
0.06023940045174234,0.9020209124146785,0.013942505778847857
0.06254680892289136,0.9051846330051696,-0.09434210557963252
0.06478762079108386,0.9049479354103404,-0.19187752455323287
0.06222916587833451,0.9050074680332738,-0.07719263654880243
0.0628359804356209,0.9030223390078372,-0.07348899767800794
0.06066445146392078,0.8985435169164432,-0.055634504260570816
0.06296757613394457,0.9095261327845385,-0.07916060991950542
0.06262408997191407,0.9093639040493706,-0.08895784601896242
0.059595053007522374,0.8983034522199924,0.0347181903447943
0.06376963240453021,0.9042018702393666,-0.10944289429142931
0.06497588287845221,0.9098349784033305,-0.17368653244396232
0.06142605592828437,0.9031592910310929,-0.03124610195621559
0.05986129720724416,0.897983599767277,-0.0019254207679935732
0.0624938501777643,0.90434200247864,-0.07872512815130266
0.06474842661215183,0.9066700646914202,-0.17033960667910034
0.0629089784462054,0.9063177189223707,-0.10694341276834711
0.06365235029219275,0.9081890560628939,-0.09517775207488702
0.06158242162683389,0.900552593950692,-0.05739935187436212
0.06109831160162601,0.9028219424032701,0.04223012284175516
0.06302612289201714,0.9028880834298512,-0.11661721676488081
0.06305271583145267,0.9053771671416443,-0.1378672370060039
0.06222403702778562,0.9012231285922238,-0.059250563950575846
0.06232278838302253,0.9032219749621964,-0.0808555743393754
0.06016834000324745,0.9023802293650087,-0.045002590858872094
0.060985151976665715,0.9012637153805086,-0.019242013480032502
0.06261977648436516,0.905293496814379,-0.08992839691592863
0.06429645119571893,0.9052467625296757,-0.13685229438623103
0.062985106122868,0.9061817601502372,-0.05811245135228889
0.062192485101666875,0.9046697656418243,-0.057598991032362684
0.062194037542037076,0.9053987960250102,-0.06998219843403343
0.06272285681264063,0.902134802369316,-0.05084693744511965
0.05949514517900412,0.9021610732012503,-0.011362998348713082
0.06347040861505965,0.9080013428568006,-0.15124587372522305
0.06644980662690328,0.9101533871255002,-0.21330790953682502
0.06447070922548905,0.9072543836479832,-0.10716012771662949
0.061594179110881525,0.9058406599406059,-0.05225169734636712
0.06123395383452596,0.9066593653957189,-0.03354037884850488
0.06150474132208814,0.9023081255205857,-0.03495861798936913
0.06270933226016422,0.9081158047930781,-0.12830330853111668
0.06322179890337375,0.9050543914570794,-0.1526618049299468
0.06059314465148188,0.9033278868046136,-0.03359112608927049
0.06146445275633225,0.9034217637996689,-0.031383586526892125
0.06228614205087675,0.9076227525028228,-0.08867620271142539
0.061661878938939665,0.901525006852244,-0.10041769053816156
0.06311269826424475,0.9050142725135832,-0.08090747166769006
0.061714700416854375,0.9052318122693744,-0.07165098531825784
0.06436911241241156,0.9100074700682712,-0.16967970501819252
0.058202266747984115,0.9000763872752524,0.08476107066751518
0.061051548456572735,0.9017908472263026,-0.025468689274942783
0.0631235977930962,0.9070590647716928,-0.0937296682977935
0.061896734908396825,0.9050311620496332,-0.053732346133951205
0.06053868202727535,0.9066097592382499,0.019200435540165702
0.06045817073332032,0.9002205856693433,-0.016524395283075453
0.06349188142665395,0.9119533612300139,-0.1671473462902329
0.06235127320666963,0.9060933852212781,-0.15017086457400586
0.06502547813194204,0.9086870051039432,-0.18374204892647147
0.06194111563147061,0.903529281105344,-0.07691540423328029
0.06236168590270866,0.9033281265389369,-0.033239213292783586
0.06356720027253221,0.9086957692459596,-0.14697028598226616
0.06234728167527114,0.9034979149395446,-0.10344817282556183
0.06145263441967913,0.9025702677034274,-0.04363576612743434
0.06251796345674542,0.9036980592469691,-0.07160446449394484
0.06044189214244647,0.900772438926347,-0.046475333675290546
0.062498445109685365,0.9015156882082094,-0.09459664928683843
0.06314383553352157,0.906749936854205,-0.10507027920557752
0.05974546595239234,0.9036870992263828,-0.034175117836972566
0.06262618084150605,0.9005945691355972,-0.0868925567362926
0.05883040863355655,0.8981804451729832,0.017736655390555297
0.06328205596234868,0.9069247124446637,-0.1502160415179746
0.06416531486110212,0.9056356326374851,-0.11343956022722228
0.061694634365195164,0.9034065498924188,-0.029957636232324034
0.06131335491107794,0.9048074365288585,-0.03304211847514541
0.06317565016131592,0.905036616532136,-0.11684615657130651
0.06386728823009767,0.9041925933601065,-0.16916421156293326
0.06198338115888735,0.9017448998725469,-0.08879316848683161
0.060371438339282574,0.9008819119581708,-0.031801145954808624
0.06149066362326824,0.9037311060142483,-0.0647525440736707
0.06284668363615867,0.9070987744950048,-0.12740109992463058
0.061318060514965224,0.9028610221621086,-0.011320050372608933
0.06049661660265652,0.9045905902215122,-0.029139439582620632
0.06266013139037421,0.903379200921215,-0.06700614785642654
0.05991029259956983,0.9012586221021326,-0.008152096751705522
0.05956869082205779,0.9034739411027902,0.026124511368785602
0.06362343008717503,0.9095897793286877,-0.08683392693845664
0.06115670674519428,0.9018557369549439,-0.02102576074752248
0.06013958840032905,0.90111650054166,-0.008835070748237027
0.06270304482172055,0.9069553177756272,-0.07846802370544599
0.06029023809413984,0.8944422697803238,0.010742892519828571
0.06487824099756448,0.9082866379608211,-0.14703620543442186
0.06246819409364569,0.904161907656603,-0.09237485717164458
0.06384588899282023,0.9048779496491297,-0.11915987012431754
0.06303505260259852,0.9046433333511417,-0.12879327385429584
0.06224640070488227,0.9037382006470341,-0.10346263250037853
0.06307652227977059,0.9055670724593703,-0.11155682904652849
0.05911397523759495,0.8990116250133449,-0.0040939135970860215
0.06395046932464052,0.9055431151521908,-0.12555949082649603
0.06162844789616781,0.9026019556996954,-0.020753609056395738
0.06061493619570359,0.9031004128305352,-0.00753346846617435
0.06159187211894309,0.9014344406614406,-0.035435665631800055
0.0627930040209762,0.9037366973418862,-0.1339070846487603
0.062496865122192734,0.9029266823028299,-0.107199994862509
0.06091417983960714,0.9043202828981478,-0.04644859087799319
0.06203276673994333,0.8991892823037749,-0.021235453181008373
0.06352492845345038,0.9035408244167197,-0.09807171784627099
0.061586058357034484,0.9025731109121479,-0.012624123162943715
0.06250769020121179,0.9044933473770324,-0.11566892300318525
0.061544248098557075,0.9031586863131986,-0.05321302529316891
0.06531494663759939,0.9110951889412916,-0.22486702579998846
0.06217971681642159,0.9070034742841467,-0.13450430227949695
0.06227465843281831,0.90504935352391,-0.10103708902399448
0.06022010924975029,0.8950544846212363,-0.0051362454468067385
0.06200845492310564,0.9054063496005806,-0.07067164696317864
0.06304421267084698,0.9054431596079952,-0.07194784595092607
0.06218444080998713,0.9070714533078592,-0.0885889515042536
0.061281656848128,0.896708809375038,-0.08524904807681112
0.061448998701660866,0.9053417241313451,-0.07809755297045318
0.06479307121240822,0.9084476288804403,-0.13006460125391553
0.06342527102646915,0.9060685102358735,-0.14462081033765095
0.06133721654768867,0.90653682339487,-0.06175488814108255
0.06349927434592184,0.9079798313438644,-0.1295998182294835
0.06395678563325334,0.9071483936317252,-0.11023005819557771
0.0623993894969717,0.9070392143707131,-0.03712709936359855
0.06243490506877214,0.9061551291105759,-0.06400873668142852
0.06059396867649046,0.901277752720502,0.0047197350646875115
0.060133392119039855,0.9023226845589829,0.011545665746101672
0.06290567694333815,0.9069832172252084,-0.1393796663060866
0.06248275884179035,0.9061605831462194,-0.07306472283046428
0.06670900501555464,0.9109067288396279,-0.2243972436183953
0.06186464421939956,0.901376109208649,-0.09768878776062592
0.061976907563905746,0.9056882689493514,-0.05736408278126438
0.06413791579218955,0.908625149245031,-0.158156425923172
0.06086593984154289,0.9027843429243283,-0.010025270991522502
0.06419316991313331,0.9059474173732659,-0.08488062639184679
0.06141098453431012,0.9037908770343279,-0.061578073567467875
0.059675236840572174,0.9014713999622433,0.018294943992586767
0.06663112817034478,0.906861260747663,-0.20573201053153756
0.06292177156567894,0.9051104916893162,-0.09144307638783443
0.06580916522602281,0.9063542142242627,-0.23173905656901098
0.06287313282555121,0.9067463266045276,-0.0947324872553579
0.06256769640941673,0.9071793444654609,-0.07376674442365411
0.06260646003031263,0.9015790960887147,-0.09755411488176927
0.06439242575014587,0.9079772775572986,-0.14776215520133323
0.06011770062848117,0.897854792639848,-0.011129702002927353
0.05920779706445896,0.8981151851981998,0.05320924648034835
0.06375652672620262,0.9044563767287109,-0.13266651691591821
0.06497747536360386,0.9064891439504079,-0.13316185350758447
0.06354804721293934,0.9048956214115871,-0.1562750804736739
0.06520866658755863,0.9065745609603652,-0.15555780312921452
0.060895569443286,0.9039813065590071,-0.06510965052730562
0.062329387466785915,0.9024097113117817,-0.1028325097898847
0.06380449063292933,0.909210721407941,-0.10415574461187181
0.06459903013853129,0.9073804854147095,-0.16144304212135302
0.06303772439898522,0.905408598796957,-0.0822423935907139
0.06311273217002496,0.907244615039018,-0.09416669216018864
0.06180149739993252,0.9017901343257253,-0.030829729505520966
0.061077879364552626,0.9023432627811229,0.01335848689124762
0.061947654547856355,0.9015026745150309,-0.046162343442444013
0.06255917546158307,0.9029316027264825,-0.07944471471563593
0.06486144958424932,0.9099139866219667,-0.16657902069671637
0.06012563032293827,0.8999421156484572,-0.023640394258173807
0.05938369958459308,0.901045753534131,0.056658037392791655
0.06219953266581647,0.907365443398571,-0.033850556729315154
0.062158093302255885,0.9026844899421613,-0.028986034392254834
0.05980952571558394,0.900777549744937,0.0009731072466134846
0.06309356869745507,0.9051947884938437,-0.08747033942332556
0.06265659086450277,0.90581941083117,-0.09562738081498251
0.06398064568158215,0.9081809489851422,-0.08737301404697496
0.06049624502754098,0.9009629337945964,-0.043071914035070345
0.059819941772616445,0.8984088939574792,0.008372743994562323
0.063974662181743,0.9026641256305654,-0.07746556584776958
0.06343653979705918,0.9053953834132702,-0.06191193688091242
0.06202643380872925,0.9058174479975875,-0.046188044705012476
0.06274426138521204,0.904002721078792,-0.1199989107740093
0.060431533708631045,0.9022854329648556,0.0059280499998954645
0.06150804078527539,0.9031656286005938,-0.0378895111812892
0.062038733946057995,0.9027051030439622,-0.07134841534869195
0.06255386854211437,0.9013828342794119,-0.11422792646358111
0.06136392418071461,0.9051558854118993,-0.041761167430066665
0.06443035692646697,0.9122684294645189,-0.12788530446331522
0.06469264031542125,0.9052081787235092,-0.12952732854938745
0.06301654702579484,0.9038221792458767,-0.10024269266827582
0.06274674735855727,0.9057384831685636,-0.12275596704455585
0.062118713548115725,0.9068082058757815,-0.10341013829900761
0.06133566044508971,0.9061356927499766,-0.022281663925566204
0.060828788043748104,0.9045807643133726,-0.02969145002467552
0.06294113196704833,0.9044158144363108,-0.07182334199222024
0.06322927121217839,0.9030713012490079,-0.16483351263902846
0.06161823149985849,0.903103450401338,-0.049719952216202595
0.06347546452105654,0.9114157819438244,-0.06857796889868589
0.06305755385449678,0.9063718836191884,-0.1164615358541598
0.06081037244300235,0.9040555229109714,-0.04597190911120714
0.059460338945944886,0.9003600419752054,-0.00045281145210605015
0.06098202147498723,0.9034555083595792,-0.035600289561316174
0.06259125260068567,0.9006419307637411,-0.10587706767154656
0.06402269024229196,0.9062753946061297,-0.12945037647005433
0.06244933387143585,0.9034884233149466,-0.09033010217966696
0.0618619596561391,0.9071661021529648,-0.08047274583944644
0.06004473986973879,0.9014181564531428,-0.004676738154816755
0.06538276504195042,0.9076579773910676,-0.16405307056937382
0.06331942183227572,0.9051691784031666,-0.08188130976187444
0.06209846521848414,0.9021357736107161,-0.04436161162741527
0.05919915031684284,0.8962341081026475,-0.0030461813426214484
0.062051907494727415,0.8990881431682485,-0.08416469956642543
0.06234946002657557,0.9028041100970947,-0.12351779030128866
0.060410732631114565,0.9025356375060237,-0.027338312082849654
0.06144979687061013,0.9032642315032727,-0.05199302526024901
0.058987045948864086,0.8957662244832629,0.04040137561323952
0.06097351753368218,0.9078316681728985,-0.03945984922155099
0.05791838560620942,0.8951361146508386,0.10386979555275029
0.062264384751026206,0.9076908385746083,-0.0425642006967127
0.061201708946768484,0.8979640467373768,-0.047784959488708
0.06278556506363075,0.9094982703084118,-0.09214642443825061
0.06601776752667894,0.9097556743244148,-0.16882494570116563
0.06636232470652112,0.9126274433187195,-0.16072625977837182
0.061640095368081294,0.8986240004170059,-0.010173645681876651
0.06265010636482345,0.8995973842769502,-0.054924555187282224
0.06262425784304969,0.9076419828779426,-0.11044302013183108
0.06028101197821152,0.8994359792192399,0.005742736658195877
0.06364057634140464,0.9060846667173277,-0.12513169263062973
0.0632472927802468,0.9043377894521534,-0.08225916879346815
0.05762271192631963,0.8982437549539017,0.06273649421174524
0.06423564204102242,0.9053998455400689,-0.1271330481953125
0.0610745411958688,0.9010675434078865,-0.02011845310328527
0.058395715780405685,0.8996876227096795,0.05265357768801222
0.061252637964013416,0.9017849765857183,-0.026941743545606054
0.061625113780207984,0.9051016104322136,-0.04249143172635033
0.06038179702797575,0.9023813850434321,-0.004380900154386311
0.06292122466460538,0.9022385782817304,-0.057045375432916726
0.06515680910082866,0.9093325994626755,-0.14926763659471595
0.06172914905787382,0.9014547418648837,-0.03929086915287418
0.059703263030377866,0.9025264314733844,0.016718275317577833
0.06180074873319634,0.9022753481409339,-0.05754834321590878
0.06496991964805278,0.9051078016058501,-0.1428816008329079
0.06021501432933378,0.9009470900096302,-0.013101240626324291
0.06173125035928797,0.906522112401536,-0.052539540346051815
0.06042765603112243,0.8998621401699228,0.02704641363533984
0.06442587047749601,0.9084638998320286,-0.1642749639240777
0.05868588395022502,0.8981635991964619,0.08609442667737922
0.060064082057424056,0.9014828308859214,0.0138887544999847
0.06130627879215774,0.903005791619795,-0.03222278196566881
0.05961006670650432,0.9015863332643845,0.020808224099448352
0.06102821576963808,0.9035575451168412,-0.0375012728775073
0.06196941197667708,0.8997850033574197,-0.06255118944014232
0.061884735888931994,0.9050407250477605,-0.10689320999305134
0.06098093314764996,0.8978020371645655,-0.047311218337972735
0.061307169177090545,0.9030218381713443,-0.08554042463142397
0.06458597501764259,0.9042924444328616,-0.13189156884443634
0.06205232632306764,0.903688906710032,-0.0626173448353338
0.06141621458730575,0.9029347224443859,-0.016262714793156274
0.061630156181409275,0.9024272762895895,-0.045344537833119425
0.06049531671552635,0.8966429783873506,-0.03479089076759973
0.06161415522515732,0.9046861323738681,-0.08656337010757371
0.06302411512487198,0.902278405649137,-0.08152843476487798
0.06488776188985135,0.9088048861151807,-0.19215592200783535
0.06308978072163418,0.9075012253649433,-0.1141679033511259
0.06088731905721771,0.9016962592993732,-0.027536631257585407
0.06222544919837284,0.9006482933449963,-0.05147890506894362
0.06055224151741498,0.9007776885527279,0.01833767048482364
0.06100227459963366,0.904256482728904,-0.044888929917755664
0.06271531522398185,0.90392759248919,-0.04038122684088741
0.062466255151181385,0.9063163012696208,-0.058439810228284705
0.060742009116872345,0.9006101790203912,0.017823177808616718
0.0625482350223671,0.908436084899842,-0.05146378303299432
0.06271969604202625,0.9038158981709993,-0.11032977407708512
0.0623924982526539,0.8971818631311517,-0.05322366690231782
0.06131716733473671,0.9024976376845247,-0.04668797466144146
0.061556365112317206,0.9059231379324773,-0.02214051610825945
0.059900146648027376,0.904062927377514,0.013359758113964715
0.06442784418415823,0.9048511754887371,-0.18590756608507605
0.06213307335922938,0.9061842321763386,-0.0738365052608799
0.0645331970627676,0.9013917702171218,-0.15508666563326295
0.06266700028449577,0.9005934065624369,-0.09653983271341258
0.06096864405147882,0.9027714636713227,-0.05196666981109096
0.061361524545964656,0.904572019892536,-0.054662967623411676
0.06291059935979235,0.9057910294001149,-0.09624761261431185
0.06025961920395468,0.8997267550901797,-5.811117846979708e-05
0.06311000089936813,0.9061427538767941,-0.05382500795465556
0.06245597903419372,0.9055933790210497,-0.13366382630989665
0.060037185345162364,0.9024103897594213,0.005316751682415368
0.06254511000271229,0.9051783154649636,-0.10162304847454451
0.0618445306999744,0.9019892713279092,-0.06599423256910905
0.06368774316707809,0.9059550995443089,-0.1207481351563291
0.06133122673737892,0.9023333861739776,-0.06658592346824471
0.06298276367362225,0.9034016274513262,-0.09311064792804988
0.06142150638994059,0.9015796530186297,-0.041012351907823034
0.06213097185998816,0.9027773762868522,-0.05894550591934778
0.05959596384134164,0.9053441522430067,0.03364624248943038
0.06248970627383557,0.9065413209651279,-0.06064055688823022
0.0630858845715806,0.905730551662009,-0.08949881713689194
0.06057771983217161,0.8998550026540368,0.004159884604439698
0.06510008388732012,0.9067633955154746,-0.15159235380821903
0.06525152572258902,0.910237782730152,-0.16122235628432074
0.06147273417894539,0.9009318727439095,-0.08035025552868601
0.06151450100524686,0.8991800559648392,-0.023554177503486127
0.062243878045706205,0.8994996955776631,-0.10859261799565888
0.061908222584413634,0.9025179340664421,-0.061683802832454955
0.06090534899092892,0.9025124610782964,0.0199118536903906
0.06192083032040444,0.9058499614819349,-0.050772014768724755
0.061257667134214586,0.9006299201651794,-0.019683901334825317
0.059948715946766824,0.8994692166588548,0.008800183776131672
0.06352458604678642,0.903200384402346,-0.08313335526247054
0.06210689500066609,0.9032183956304062,-0.0433207366780908
0.06367916126167768,0.907195859570486,-0.11216747387682167
0.06235220139342202,0.9013278453529027,-0.07366672113438692
0.06443608654325113,0.9078349522537933,-0.07282669932855343
0.06280623112837079,0.9008190638149638,-0.14905173704237412
0.06398938185196724,0.9026504936053822,-0.12688778114371901
0.06268118115842464,0.901856402765892,-0.11320951170239225
0.061116354628159716,0.9029697452472802,-0.055447979337483085
0.06308068519866632,0.9002405409770977,-0.11149675131251086
0.0628816935839588,0.9054167179725382,-0.06435224402544061
0.062236215290923505,0.9017426527271458,-0.07365174711965979
0.06311408660785792,0.9030337847519738,-0.10793544432691078
0.06367570470778122,0.9049466981760594,-0.11419212535083854
0.06265612480993314,0.9061730720247217,-0.0720824514877728
0.061863814229741694,0.9003372410048365,-0.07987972053351552
0.06426451085960984,0.9081278998557987,-0.12864092684672956
0.06412654738001188,0.9077575368466156,-0.07436094286266867
0.06015851742992788,0.8991733140113837,0.038691217394719604
0.06099747458190333,0.9022373573234453,-0.05684870569590446
0.06053915554975784,0.8994099211649208,-0.005229966203694501
0.06093688834062691,0.9031945980867688,-0.052177010456114475
0.06264236010629286,0.9058626083992869,-0.10017191375214966
0.06216667717834268,0.9016896349126919,-0.046740410725771446
0.06402218614118159,0.9070043605909625,-0.12746473753679946
0.06158036506079155,0.8998526973261528,-0.0538183568437893
0.06190117489995284,0.9038688901840086,-0.07435304337482926
0.06014340094309308,0.9009520259766968,0.03829437056398585
0.06210856433319961,0.9018525455144032,-0.06755114076711473
0.06362258675958682,0.9039984992735945,-0.1518165458007171
0.058031891047946184,0.900879373164956,0.08166876031375193
0.06404544779874603,0.904627474104139,-0.1807482302647765
0.06359934940913989,0.9045206610285426,-0.1205396714379111
0.06538711739212746,0.9067290043006753,-0.20341600876926147
0.06253832382413099,0.9100447591357348,-0.05578356444388176
0.061454958512362136,0.9044634507297732,-0.03564122989235739
0.06148771761870701,0.9030917015875872,-0.053548322849714114
0.06184765706946981,0.9034483715910664,-0.08407843123178443
0.06323135126920933,0.9105203633037533,-0.13658515424525328
0.059018785980513834,0.8979731988337591,0.017047328820485885
0.06171495691448904,0.9005832652168814,-0.03610311298643051
0.0626869884478548,0.9023344570267727,-0.14511053246698943
0.061751374482310675,0.9050145622365992,-0.036576648116875686
0.06252528296430675,0.9064735693579166,-0.05551251844962337
0.059788520907345384,0.9008987898034125,0.008424053490521416
0.06398557449824492,0.9061040177977783,-0.10902968326725451
0.06250014225948358,0.908171489676733,-0.0644983703498185
0.06351822740879441,0.9078224451599034,-0.12825159239969572
0.06074007629897083,0.897450781518168,-0.030637958005955236
0.06261473104378838,0.9045195463680188,-0.05537164322748643
0.06224187967770737,0.9058594553634637,-0.08179902360978461
0.0631921359561163,0.9044255758063939,-0.14523993554245918
0.06424643016782215,0.9052034947312412,-0.1412284613319028
0.062060072497468165,0.9040486681152823,-0.05201148123010294
0.061047922125734726,0.8999500203785539,-0.05216963254027081
0.06505185731044559,0.9070241749839995,-0.19146460210494243
0.062322289640872996,0.9063678419348633,-0.06171914317358124
0.06007697658162957,0.8995555906894299,-0.0013094666342645378
0.06419014798553878,0.9052487397953088,-0.14929452484001438
0.06194412171284551,0.9048030226619351,-0.06773135854158355
0.06376284532337426,0.9057552502451646,-0.10658262279156883
0.061457325842531156,0.9052958084279327,-0.018043606855832527
0.06220934864605432,0.9022375492644361,-0.0923379538034071
0.06496600166996154,0.9016251463219714,-0.13205118021736412
0.062395139222682854,0.9031111275056747,-0.04830166832082269
0.06275568837839525,0.9064129468793,-0.11156817835377034
0.06256503466478439,0.9068723977638006,-0.10069029149252155
0.06497205281716452,0.9096703816177243,-0.16590465228462142
0.05931982701225136,0.9012379609916968,0.05168101447926332
0.06190336244851522,0.9058110979358732,-0.031052063481353098
0.05952816352107055,0.9014379187744883,0.011250228675277042
0.06417414029515144,0.9137595404005386,-0.14946258355295103
0.06220191221996821,0.9024697857766539,-0.022902183921726018
0.06154836833488724,0.9044811794090287,-0.03891924655339369
0.0630820819683986,0.9052171668452851,-0.13830622356749517
0.06336242052252475,0.9055203959110313,-0.10373932872044121
0.06184909784356637,0.9021468657896936,-0.015144110300209358
0.063048469366744,0.9035737826721607,-0.06500905405869856
0.06337264849739292,0.9008473246881402,-0.1334459512298141
0.06117915159704201,0.9057191706237268,-0.08130249936395137
0.0616105827062303,0.8994488751226065,-0.07626060336713934
0.06526427795769045,0.9075516098347122,-0.21245820424800013
0.06207793016533827,0.898807800662745,-0.14475630732868186
